station_id,name,date,elevation,water_depth,water_level
2378135400,"1053 Böbingen,",1956-04-30,113.27,1.01,112.26
2378135400,"1053 Böbingen,",1956-05-07,113.27,1.14,112.13
2378135400,"1053 Böbingen,",1956-05-14,113.27,1.27,112.0
2378135400,"1053 Böbingen,",1956-05-21,113.27,1.36,111.91
2378135400,"1053 Böbingen,",1956-05-28,113.27,1.38,111.89
2378135400,"1053 Böbingen,",1956-06-04,113.27,1.31,111.96
2378135400,"1053 Böbingen,",1956-06-11,113.27,1.18,112.09
2378135400,"1053 Böbingen,",1956-06-18,113.27,1.24,112.03
2378135400,"1053 Böbingen,",1956-06-25,113.27,1.28,111.99
2378135400,"1053 Böbingen,",1956-07-02,113.27,1.35,111.92
2378135400,"1053 Böbingen,",1956-07-09,113.27,1.48,111.79
2378135400,"1053 Böbingen,",1956-07-16,113.27,1.11,112.16
2378135400,"1053 Böbingen,",1956-07-23,113.27,1.09,112.18
2378135400,"1053 Böbingen,",1956-07-30,113.27,1.33,111.94
2378135400,"1053 Böbingen,",1956-08-06,113.27,1.41,111.86
2378135400,"1053 Böbingen,",1956-08-13,113.27,1.43,111.84
2378135400,"1053 Böbingen,",1956-08-20,113.27,1.54,111.73
2378135400,"1053 Böbingen,",1956-08-27,113.27,1.32,111.95
2378135400,"1053 Böbingen,",1956-09-03,113.27,1.36,111.91
2378135400,"1053 Böbingen,",1956-09-10,113.27,1.36,111.91
2378135400,"1053 Böbingen,",1956-09-17,113.27,1.37,111.9
2378135400,"1053 Böbingen,",1956-09-24,113.27,1.46,111.81
2378135400,"1053 Böbingen,",1956-10-01,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1956-10-08,113.27,1.35,111.92
2378135400,"1053 Böbingen,",1956-10-15,113.27,1.35,111.92
2378135400,"1053 Böbingen,",1956-10-22,113.27,1.35,111.92
2378135400,"1053 Böbingen,",1956-10-29,113.27,1.22,112.05
2378135400,"1053 Böbingen,",1956-11-05,113.27,1.18,112.09
2378135400,"1053 Böbingen,",1956-11-12,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1956-11-19,113.27,1.21,112.06
2378135400,"1053 Böbingen,",1956-11-26,113.27,1.23,112.04
2378135400,"1053 Böbingen,",1956-12-03,113.27,1.07,112.2
2378135400,"1053 Böbingen,",1956-12-10,113.27,1.08,112.19
2378135400,"1053 Böbingen,",1956-12-17,113.27,1.04,112.23
2378135400,"1053 Böbingen,",1956-12-24,113.27,1.07,112.2
2378135400,"1053 Böbingen,",1956-12-31,113.27,1.09,112.18
2378135400,"1053 Böbingen,",1957-01-07,113.27,1.02,112.25
2378135400,"1053 Böbingen,",1957-01-14,113.27,0.95,112.32
2378135400,"1053 Böbingen,",1957-01-21,113.27,1.07,112.2
2378135400,"1053 Böbingen,",1957-01-28,113.27,1.22,112.05
2378135400,"1053 Böbingen,",1957-02-04,113.27,1.0,112.27
2378135400,"1053 Böbingen,",1957-02-11,113.27,0.96,112.31
2378135400,"1053 Böbingen,",1957-02-18,113.27,0.8,112.47
2378135400,"1053 Böbingen,",1957-02-25,113.27,0.78,112.49
2378135400,"1053 Böbingen,",1957-03-04,113.27,0.84,112.43
2378135400,"1053 Böbingen,",1957-03-11,113.27,0.86,112.41
2378135400,"1053 Böbingen,",1957-03-18,113.27,0.93,112.34
2378135400,"1053 Böbingen,",1957-03-25,113.27,0.97,112.3
2378135400,"1053 Böbingen,",1957-04-01,113.27,0.95,112.32
2378135400,"1053 Böbingen,",1957-04-08,113.27,0.95,112.32
2378135400,"1053 Böbingen,",1957-04-15,113.27,1.0,112.27
2378135400,"1053 Böbingen,",1957-04-22,113.27,1.12,112.15
2378135400,"1053 Böbingen,",1957-04-29,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1957-05-06,113.27,1.27,112.0
2378135400,"1053 Böbingen,",1957-05-13,113.27,1.31,111.96
2378135400,"1053 Böbingen,",1957-05-20,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1957-05-27,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1957-06-03,113.27,1.44,111.83
2378135400,"1053 Böbingen,",1957-06-10,113.27,1.5,111.77
2378135400,"1053 Böbingen,",1957-06-17,113.27,1.52,111.75
2378135400,"1053 Böbingen,",1957-06-24,113.27,1.35,111.92
2378135400,"1053 Böbingen,",1957-07-01,113.27,1.19,112.08
2378135400,"1053 Böbingen,",1957-07-08,113.27,1.25,112.02
2378135400,"1053 Böbingen,",1957-07-15,113.27,1.35,111.92
2378135400,"1053 Böbingen,",1957-07-22,113.27,1.45,111.82
2378135400,"1053 Böbingen,",1957-07-29,113.27,1.47,111.8
2378135400,"1053 Böbingen,",1957-08-05,113.27,1.5,111.77
2378135400,"1053 Böbingen,",1957-08-12,113.27,1.54,111.73
2378135400,"1053 Böbingen,",1957-08-19,113.27,1.53,111.74
2378135400,"1053 Böbingen,",1957-08-26,113.27,1.55,111.72
2378135400,"1053 Böbingen,",1957-09-02,113.27,1.51,111.76
2378135400,"1053 Böbingen,",1957-09-09,113.27,1.5,111.77
2378135400,"1053 Böbingen,",1957-09-16,113.27,1.47,111.8
2378135400,"1053 Böbingen,",1957-09-23,113.27,1.44,111.83
2378135400,"1053 Böbingen,",1957-09-30,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1957-10-07,113.27,1.22,112.05
2378135400,"1053 Böbingen,",1957-10-14,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1957-10-21,113.27,1.22,112.05
2378135400,"1053 Böbingen,",1957-10-28,113.27,1.25,112.02
2378135400,"1053 Böbingen,",1957-11-04,113.27,1.25,112.02
2378135400,"1053 Böbingen,",1957-11-11,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1957-11-18,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1957-11-25,113.27,1.25,112.02
2378135400,"1053 Böbingen,",1957-12-02,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1957-12-09,113.27,1.3,111.97
2378135400,"1053 Böbingen,",1957-12-16,113.27,1.11,112.16
2378135400,"1053 Böbingen,",1957-12-23,113.27,1.1,112.17
2378135400,"1053 Böbingen,",1957-12-30,113.27,1.11,112.16
2378135400,"1053 Böbingen,",1958-01-06,113.27,1.12,112.15
2378135400,"1053 Böbingen,",1958-01-13,113.27,0.95,112.32
2378135400,"1053 Böbingen,",1958-01-20,113.27,0.83,112.44
2378135400,"1053 Böbingen,",1958-01-27,113.27,0.81,112.46
2378135400,"1053 Böbingen,",1958-02-03,113.27,0.83,112.44
2378135400,"1053 Böbingen,",1958-02-10,113.27,0.79,112.48
2378135400,"1053 Böbingen,",1958-02-17,113.27,0.65,112.62
2378135400,"1053 Böbingen,",1958-02-24,113.27,0.74,112.53
2378135400,"1053 Böbingen,",1958-03-03,113.27,0.66,112.61
2378135400,"1053 Böbingen,",1958-03-10,113.27,0.71,112.56
2378135400,"1053 Böbingen,",1958-03-17,113.27,0.7,112.57
2378135400,"1053 Böbingen,",1958-03-24,113.27,0.8,112.47
2378135400,"1053 Böbingen,",1958-03-31,113.27,0.85,112.42
2378135400,"1053 Böbingen,",1958-04-07,113.27,0.95,112.32
2378135400,"1053 Böbingen,",1958-04-14,113.27,1.0,112.27
2378135400,"1053 Böbingen,",1958-04-21,113.27,1.05,112.22
2378135400,"1053 Böbingen,",1958-04-28,113.27,1.17,112.1
2378135400,"1053 Böbingen,",1958-05-05,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1958-05-12,113.27,1.22,112.05
2378135400,"1053 Böbingen,",1958-05-19,113.27,1.05,112.22
2378135400,"1053 Böbingen,",1958-05-26,113.27,1.08,112.19
2378135400,"1053 Böbingen,",1958-06-02,113.27,1.1,112.17
2378135400,"1053 Böbingen,",1958-06-09,113.27,1.09,112.18
2378135400,"1053 Böbingen,",1958-06-16,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1958-06-23,113.27,1.31,111.96
2378135400,"1053 Böbingen,",1958-06-30,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1958-07-07,113.27,1.17,112.1
2378135400,"1053 Böbingen,",1958-07-14,113.27,1.12,112.15
2378135400,"1053 Böbingen,",1958-07-21,113.27,1.3,111.97
2378135400,"1053 Böbingen,",1958-07-28,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1958-08-04,113.27,1.47,111.8
2378135400,"1053 Böbingen,",1958-08-11,113.27,1.48,111.79
2378135400,"1053 Böbingen,",1958-08-18,113.27,1.14,112.13
2378135400,"1053 Böbingen,",1958-08-25,113.27,1.16,112.11
2378135400,"1053 Böbingen,",1958-09-01,113.27,1.18,112.09
2378135400,"1053 Böbingen,",1958-09-08,113.27,1.25,112.02
2378135400,"1053 Böbingen,",1958-09-15,113.27,1.31,111.96
2378135400,"1053 Böbingen,",1958-09-22,113.27,1.37,111.9
2378135400,"1053 Böbingen,",1958-09-29,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1958-10-06,113.27,1.43,111.84
2378135400,"1053 Böbingen,",1958-10-13,113.27,1.47,111.8
2378135400,"1053 Böbingen,",1958-10-20,113.27,1.47,111.8
2378135400,"1053 Böbingen,",1958-10-27,113.27,1.47,111.8
2378135400,"1053 Böbingen,",1958-11-03,113.27,1.43,111.84
2378135400,"1053 Böbingen,",1958-11-10,113.27,1.38,111.89
2378135400,"1053 Böbingen,",1958-11-17,113.27,1.32,111.95
2378135400,"1053 Böbingen,",1958-11-24,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1958-12-01,113.27,1.27,112.0
2378135400,"1053 Böbingen,",1958-12-08,113.27,1.3,111.97
2378135400,"1053 Böbingen,",1958-12-15,113.27,1.22,112.05
2378135400,"1053 Böbingen,",1958-12-22,113.27,0.9,112.37
2378135400,"1053 Böbingen,",1958-12-29,113.27,0.82,112.45
2378135400,"1053 Böbingen,",1959-01-05,113.27,0.84,112.43
2378135400,"1053 Böbingen,",1959-01-12,113.27,0.8,112.47
2378135400,"1053 Böbingen,",1959-01-19,113.27,0.81,112.46
2378135400,"1053 Böbingen,",1959-01-26,113.27,0.8,112.47
2378135400,"1053 Böbingen,",1959-02-02,113.27,0.82,112.45
2378135400,"1053 Böbingen,",1959-02-09,113.27,0.98,112.29
2378135400,"1053 Böbingen,",1959-02-16,113.27,1.05,112.22
2378135400,"1053 Böbingen,",1959-02-23,113.27,1.04,112.23
2378135400,"1053 Böbingen,",1959-03-02,113.27,0.98,112.29
2378135400,"1053 Böbingen,",1959-03-09,113.27,0.93,112.34
2378135400,"1053 Böbingen,",1959-03-16,113.27,0.98,112.29
2378135400,"1053 Böbingen,",1959-03-23,113.27,1.02,112.25
2378135400,"1053 Böbingen,",1959-03-30,113.27,1.0,112.27
2378135400,"1053 Böbingen,",1959-04-06,113.27,1.06,112.21
2378135400,"1053 Böbingen,",1959-04-13,113.27,1.13,112.14
2378135400,"1053 Böbingen,",1959-04-20,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1959-04-27,113.27,1.29,111.98
2378135400,"1053 Böbingen,",1959-05-04,113.27,1.3,111.97
2378135400,"1053 Böbingen,",1959-05-11,113.27,1.33,111.94
2378135400,"1053 Böbingen,",1959-05-18,113.27,1.42,111.85
2378135400,"1053 Böbingen,",1959-05-25,113.27,1.53,111.74
2378135400,"1053 Böbingen,",1959-06-01,113.27,1.6,111.67
2378135400,"1053 Böbingen,",1959-06-08,113.27,1.64,111.63
2378135400,"1053 Böbingen,",1959-06-15,113.27,1.66,111.61
2378135400,"1053 Böbingen,",1959-06-22,113.27,1.7,111.57
2378135400,"1053 Böbingen,",1959-06-29,113.27,1.69,111.58
2378135400,"1053 Böbingen,",1959-07-06,113.27,1.65,111.62
2378135400,"1053 Böbingen,",1959-07-13,113.27,1.7,111.57
2378135400,"1053 Böbingen,",1959-07-20,113.27,1.8,111.47
2378135400,"1053 Böbingen,",1959-07-27,113.27,1.85,111.42
2378135400,"1053 Böbingen,",1959-08-03,113.27,1.87,111.4
2378135400,"1053 Böbingen,",1959-08-10,113.27,1.86,111.41
2378135400,"1053 Böbingen,",1959-08-17,113.27,1.89,111.38
2378135400,"1053 Böbingen,",1959-08-24,113.27,1.9,111.37
2378135400,"1053 Böbingen,",1959-08-31,113.27,1.95,111.32
2378135400,"1053 Böbingen,",1959-09-07,113.27,1.95,111.32
2378135400,"1053 Böbingen,",1959-09-14,113.27,1.97,111.3
2378135400,"1053 Böbingen,",1959-09-21,113.27,2.02,111.25
2378135400,"1053 Böbingen,",1959-09-28,113.27,2.01,111.26
2378135400,"1053 Böbingen,",1959-10-05,113.27,2.03,111.24
2378135400,"1053 Böbingen,",1959-10-12,113.27,2.06,111.21
2378135400,"1053 Böbingen,",1959-10-19,113.27,2.06,111.21
2378135400,"1053 Böbingen,",1959-10-26,113.27,2.03,111.24
2378135400,"1053 Böbingen,",1959-11-02,113.27,2.01,111.26
2378135400,"1053 Böbingen,",1959-11-09,113.27,1.99,111.28
2378135400,"1053 Böbingen,",1959-11-16,113.27,1.96,111.31
2378135400,"1053 Böbingen,",1959-11-23,113.27,1.95,111.32
2378135400,"1053 Böbingen,",1959-11-30,113.27,1.9,111.37
2378135400,"1053 Böbingen,",1959-12-07,113.27,1.87,111.4
2378135400,"1053 Böbingen,",1959-12-14,113.27,1.85,111.42
2378135400,"1053 Böbingen,",1959-12-21,113.27,1.84,111.43
2378135400,"1053 Böbingen,",1959-12-28,113.27,1.82,111.45
2378135400,"1053 Böbingen,",1960-01-04,113.27,1.69,111.58
2378135400,"1053 Böbingen,",1960-01-11,113.27,1.65,111.62
2378135400,"1053 Böbingen,",1960-01-18,113.27,1.61,111.66
2378135400,"1053 Böbingen,",1960-01-25,113.27,1.59,111.68
2378135400,"1053 Böbingen,",1960-02-01,113.27,1.42,111.85
2378135400,"1053 Böbingen,",1960-02-08,113.27,1.36,111.91
2378135400,"1053 Böbingen,",1960-02-15,113.27,1.37,111.9
2378135400,"1053 Böbingen,",1960-02-22,113.27,1.32,111.95
2378135400,"1053 Böbingen,",1960-02-29,113.27,1.29,111.98
2378135400,"1053 Böbingen,",1960-03-07,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1960-03-14,113.27,1.23,112.04
2378135400,"1053 Böbingen,",1960-03-21,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1960-03-28,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1960-04-04,113.27,1.3,111.97
2378135400,"1053 Böbingen,",1960-04-11,113.27,1.36,111.91
2378135400,"1053 Böbingen,",1960-04-18,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1960-04-25,113.27,1.54,111.73
2378135400,"1053 Böbingen,",1960-05-02,113.27,1.57,111.7
2378135400,"1053 Böbingen,",1960-05-09,113.27,1.6,111.67
2378135400,"1053 Böbingen,",1960-05-16,113.27,1.68,111.59
2378135400,"1053 Böbingen,",1960-05-23,113.27,1.56,111.71
2378135400,"1053 Böbingen,",1960-05-30,113.27,1.45,111.82
2378135400,"1053 Böbingen,",1960-06-06,113.27,1.56,111.71
2378135400,"1053 Böbingen,",1960-06-13,113.27,1.69,111.58
2378135400,"1053 Böbingen,",1960-06-20,113.27,1.71,111.56
2378135400,"1053 Böbingen,",1960-06-27,113.27,1.75,111.52
2378135400,"1053 Böbingen,",1960-07-04,113.27,1.76,111.51
2378135400,"1053 Böbingen,",1960-07-11,113.27,1.79,111.48
2378135400,"1053 Böbingen,",1960-07-18,113.27,1.8,111.47
2378135400,"1053 Böbingen,",1960-07-25,113.27,1.8,111.47
2378135400,"1053 Böbingen,",1960-08-01,113.27,1.77,111.5
2378135400,"1053 Böbingen,",1960-08-08,113.27,1.74,111.53
2378135400,"1053 Böbingen,",1960-08-15,113.27,1.72,111.55
2378135400,"1053 Böbingen,",1960-08-22,113.27,1.68,111.59
2378135400,"1053 Böbingen,",1960-08-29,113.27,1.64,111.63
2378135400,"1053 Böbingen,",1960-09-05,113.27,1.65,111.62
2378135400,"1053 Böbingen,",1960-09-12,113.27,1.69,111.58
2378135400,"1053 Böbingen,",1960-09-19,113.27,1.73,111.54
2378135400,"1053 Böbingen,",1960-09-26,113.27,1.76,111.51
2378135400,"1053 Böbingen,",1960-10-03,113.27,1.76,111.51
2378135400,"1053 Böbingen,",1960-10-10,113.27,1.76,111.51
2378135400,"1053 Böbingen,",1960-10-17,113.27,1.77,111.5
2378135400,"1053 Böbingen,",1960-10-24,113.27,1.77,111.5
2378135400,"1053 Böbingen,",1960-10-31,113.27,1.67,111.6
2378135400,"1053 Böbingen,",1960-11-07,113.27,1.5,111.77
2378135400,"1053 Böbingen,",1960-11-14,113.27,1.44,111.83
2378135400,"1053 Böbingen,",1960-11-21,113.27,1.26,112.01
2378135400,"1053 Böbingen,",1960-11-28,113.27,1.19,112.08
2378135400,"1053 Böbingen,",1960-12-05,113.27,1.1,112.17
2378135400,"1053 Böbingen,",1960-12-12,113.27,1.0,112.27
2378135400,"1053 Böbingen,",1960-12-19,113.27,1.05,112.22
2378135400,"1053 Böbingen,",1960-12-26,113.27,1.01,112.26
2378135400,"1053 Böbingen,",1961-01-02,113.27,0.96,112.31
2378135400,"1053 Böbingen,",1961-01-09,113.27,0.83,112.44
2378135400,"1053 Böbingen,",1961-01-16,113.27,0.89,112.38
2378135400,"1053 Böbingen,",1961-01-23,113.27,0.97,112.3
2378135400,"1053 Böbingen,",1961-01-30,113.27,1.03,112.24
2378135400,"1053 Böbingen,",1961-02-06,113.27,0.68,112.59
2378135400,"1053 Böbingen,",1961-02-13,113.27,0.7,112.57
2378135400,"1053 Böbingen,",1961-02-20,113.27,0.74,112.53
2378135400,"1053 Böbingen,",1961-02-27,113.27,0.81,112.46
2378135400,"1053 Böbingen,",1961-03-06,113.27,0.84,112.43
2378135400,"1053 Böbingen,",1961-03-13,113.27,0.92,112.35
2378135400,"1053 Böbingen,",1961-03-20,113.27,1.03,112.24
2378135400,"1053 Böbingen,",1961-03-27,113.27,1.07,112.2
2378135400,"1053 Böbingen,",1961-04-03,113.27,1.15,112.12
2378135400,"1053 Böbingen,",1961-04-10,113.27,1.2,112.07
2378135400,"1053 Böbingen,",1961-04-17,113.27,1.25,112.02
2378135400,"1053 Böbingen,",1961-04-24,113.27,1.18,112.09
2378135400,"1053 Böbingen,",1961-05-01,113.27,1.09,112.18
2378135400,"1053 Böbingen,",1961-05-08,113.27,0.98,112.29
2378135400,"1053 Böbingen,",1961-05-15,113.27,0.98,112.29
2378135400,"1053 Böbingen,",1961-05-22,113.27,1.06,112.21
2378135400,"1053 Böbingen,",1961-05-29,113.27,1.14,112.13
2378135400,"1053 Böbingen,",1961-06-05,113.27,0.79,112.48
2378135400,"1053 Böbingen,",1961-06-12,113.27,0.76,112.51
2378135400,"1053 Böbingen,",1961-06-19,113.27,0.75,112.52
2378135400,"1053 Böbingen,",1961-06-26,113.27,0.84,112.43
2378135400,"1053 Böbingen,",1961-07-03,113.27,0.98,112.29
2378135400,"1053 Böbingen,",1961-07-10,113.27,1.07,112.2
2378135400,"1053 Böbingen,",1961-07-17,113.27,1.18,112.09
2378135400,"1053 Böbingen,",1961-07-24,113.27,1.22,112.05
2378135400,"1053 Böbingen,",1961-07-31,113.27,1.29,111.98
2378135400,"1053 Böbingen,",1961-08-07,113.27,1.27,112.0
2378135400,"1053 Böbingen,",1961-08-14,113.27,1.31,111.96
2378135400,"1053 Böbingen,",1961-08-21,113.27,1.32,111.95
2378135400,"1053 Böbingen,",1961-08-28,113.27,1.35,111.92
2378135400,"1053 Böbingen,",1961-09-04,113.27,1.28,111.99
2378135400,"1053 Böbingen,",1961-09-11,113.27,1.44,111.83
2378135400,"1053 Böbingen,",1961-09-18,113.27,1.48,111.79
2378135400,"1053 Böbingen,",1961-09-25,113.27,1.54,111.73
2378135400,"1053 Böbingen,",1961-10-02,113.27,1.54,111.73
2378135400,"1053 Böbingen,",1961-10-09,113.27,1.56,111.71
2378135400,"1053 Böbingen,",1961-10-16,113.27,1.58,111.69
2378135400,"1053 Böbingen,",1961-10-23,113.27,1.59,111.68
2378135400,"1053 Böbingen,",1961-10-30,113.27,1.58,111.69
2378135400,"1053 Böbingen,",1961-11-06,113.27,1.56,111.71
2378135400,"1053 Böbingen,",1961-11-13,113.27,1.42,111.85
2378135400,"1053 Böbingen,",1961-11-20,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1961-11-27,113.27,1.4,111.87
2378135400,"1053 Böbingen,",1961-12-04,113.27,1.39,111.88
2378135400,"1053 Böbingen,",1961-12-11,113.27,1.34,111.93
2378135400,"1053 Böbingen,",1961-12-18,113.27,1.23,112.04
2378135400,"1053 Böbingen,",1961-12-25,113.27,1.21,112.06
2378135400,"1053 Böbingen,",1962-01-01,113.27,1.24,112.03
2378135400,"1053 Böbingen,",1962-01-08,113.27,1.23,112.04
2378135400,"1053 Böbingen,",1962-01-15,113.27,1.18,112.09
2378135400,"1053 Böbingen,",1962-01-22,113.27,0.94,112.33
2378135400,"1053 Böbingen,",1962-01-29,113.27,0.93,112.34
2378135400,"1053 Böbingen,",1962-02-05,113.27,1.05,112.22
2378135400,"1053 Böbingen,",1962-02-12,113.27,0.96,112.31
2378135400,"1053 Böbingen,",1962-02-19,113.27,0.84,112.43
2378135400,"1053 Böbingen,",1962-02-26,113.27,0.92,112.35
2378135400,"1053 Böbingen,",1962-03-05,113.27,0.97,112.3
2378135400,"1053 Böbingen,",1962-03-12,113.27,0.91,112.36
2378135400,"1053 Böbingen,",1962-03-19,113.27,0.91,112.36
2378135400,"1053 Böbingen,",1962-03-26,113.27,0.98,112.29
2378135400,"1053 Böbingen,",1962-04-02,113.27,0.89,112.38
2378135400,"1053 Böbingen,",1962-04-09,113.27,0.86,112.41
2378135400,"1053 Böbingen,",1962-04-16,113.27,0.9,112.37
2378135400,"1053 Böbingen,",1962-04-23,113.27,0.93,112.34
2378135400,"1053 Böbingen,",1962-04-30,113.27,1.07,112.2
2378135400,"1053 Böbingen,",1962-05-07,113.27,1.24,112.03
2378135400,"1053 Böbingen,",1962-05-14,113.27,1.1,112.17
2378135400,"1053 Böbingen,",1962-05-21,113.27,1.08,112.19
2378135400,"1053 Böbingen,",1962-05-28,113.27,1.08,112.19
2378135400,"1053 Böbingen,",1962-06-04,113.27,1.19,112.08
2378135400,"1053 Böbingen,",1962-06-11,113.27,1.32,111.95
